earthquake,earthquakeLabel,location
http://www.wikidata.org/entity/Q60328733,Q60328733,Point(179.116 -23.307)
http://www.wikidata.org/entity/Q60389438,Q60389438,Point(-71.59 43.323)
http://www.wikidata.org/entity/Q60329150,Q60329150,Point(150.428 -5.966)
http://www.wikidata.org/entity/Q60321001,Q60321001,Point(-115.268 32.165)
http://www.wikidata.org/entity/Q60319280,Q60319280,Point(152.245 -3.361)
http://www.wikidata.org/entity/Q60320527,Q60320527,Point(-115.809 32.664)
http://www.wikidata.org/entity/Q60328749,Q60328749,Point(166.485 -13.643)
http://www.wikidata.org/entity/Q60320096,Q60320096,Point(-115.048 32.099)
http://www.wikidata.org/entity/Q60320437,Q60320437,Point(-115.806 32.647)
http://www.wikidata.org/entity/Q60318201,Q60318201,Point(-72.125 -33.216)
http://www.wikidata.org/entity/Q60326999,Q60326999,Point(-71.877 -34.228)
http://www.wikidata.org/entity/Q60329386,Q60329386,Point(159.843 52.498)
http://www.wikidata.org/entity/Q60320406,Q60320406,Point(-115.293 32.266)
http://www.wikidata.org/entity/Q60328460,Q60328460,Point(-118.458 33.857)
http://www.wikidata.org/entity/Q6143168,1917 San Salvador earthquake,Point(-89.267 13.75)
http://www.wikidata.org/entity/Q6556593,Q6556593,Point(-77.442 4.554)
http://www.wikidata.org/entity/Q5943888,Q5943888,Point(37.806 37.993)
http://www.wikidata.org/entity/Q6143089,1927 Mendoza earthquake,Point(-69.5 -32.0)
http://www.wikidata.org/entity/Q6143218,2009 Venezuela earthquake,Point(-67.847 10.757)
http://www.wikidata.org/entity/Q6984367,Near East earthquakes of 1759,Point(35.6 33.1)
http://www.wikidata.org/entity/Q6143212,1837 Valdivia earthquake,Point(-73.245833 -39.813889)
http://www.wikidata.org/entity/Q6556987,Q6556987,Point(69.364 34.259)
http://www.wikidata.org/entity/Q6547204,Q6547204,Point(136.943 -1.829)
http://www.wikidata.org/entity/Q6143124,Q6143124,Point(-77.508 4.695)
http://www.wikidata.org/entity/Q6143139,1908 Salta earthquake,Point(-65.16666667 -25.33333333)
http://www.wikidata.org/entity/Q6143141,Erdbeben von Salta 1973,Point(-64.3447 -24.3412)
http://www.wikidata.org/entity/Q6143256,Q6143256,Point(-88.4 13.52)
http://www.wikidata.org/entity/Q6143087,Q6143087,Point(-69.5 -32.5)
http://www.wikidata.org/entity/Q6142925,Q6142925,Point(-66.25 -28.75)
http://www.wikidata.org/entity/Q6670068,April 2011 Fukushima earthquake,Point(140.477 37.007)
http://www.wikidata.org/entity/Q6142975,Q6142975,Point(-84.172 9.602)
http://www.wikidata.org/entity/Q5944046,1995 Kerinci earthquake,Point(101.436 2.045)
http://www.wikidata.org/entity/Q6544134,Q6544134,Point(102.0 24.5)
http://www.wikidata.org/entity/Q6796396,"May 30, 1998 Afghanistan earthquake",Point(70.11 37.1)
http://www.wikidata.org/entity/Q6142930,Q6142930,Point(-65.84 -28.573)
http://www.wikidata.org/entity/Q6142905,1604 Arica earthquake,Point(-70.4 -18.5)
http://www.wikidata.org/entity/Q6143240,1990–91 Alto Mayo earthquakes,Point(-77.13 -6.038)
http://www.wikidata.org/entity/Q6143174,Q6143174,Point(-70.6 -33.4)
http://www.wikidata.org/entity/Q6143240,1990–91 Alto Mayo earthquakes,Point(-77.094 -5.982)
http://www.wikidata.org/entity/Q6545919,Q6545919,Point(121.485 17.429)
http://www.wikidata.org/entity/Q6143024,1971 Aconcagua earthquake,Point(-71.207 -33.511)
http://www.wikidata.org/entity/Q6143198,1913 Tucumán earthquake,Point(-65.16666667 -27.33333333)
http://www.wikidata.org/entity/Q5944165,1992 Suusamyr earthquake,Point(73.575 42.142)
http://www.wikidata.org/entity/Q5943726,Q5943726,Point(119.931 0.729)
http://www.wikidata.org/entity/Q6051642,1766 Istanbul earthquake,Point(29.0 40.8)
http://www.wikidata.org/entity/Q5943648,Q5943648,Point(73.216 34.774)
http://www.wikidata.org/entity/Q6556541,Q6556541,Point(70.423 35.993)
http://www.wikidata.org/entity/Q6143137,1692 Salta earthquake,Point(-64.8 -25.4)
http://www.wikidata.org/entity/Q6550403,Q6550403,Point(-88.07 13.175)
http://www.wikidata.org/entity/Q6143114,Q6143114,Point(-64.5 -23.16666667)
http://www.wikidata.org/entity/Q6143000,Q6143000,Point(37.792 7.575)
http://www.wikidata.org/entity/Q6143122,Pedro Muñoz 2007 earthquake,Point(-3.01666667 39.35)
http://www.wikidata.org/entity/Q5943251,Q5943251,Point(124.155 -8.247)
http://www.wikidata.org/entity/Q6143226,1955 Villa Giardino's earthquake,Point(-64.496937 -31.05038)
http://www.wikidata.org/entity/Q6143191,Q6143191,Point(-65.41666667 -26.33333333)
http://www.wikidata.org/entity/Q6143095,2006 Mozambique earthquake,Point(33.583 -21.324)
http://www.wikidata.org/entity/Q6143007,2007 Gorgona earthquake,Point(-77.963 2.966)
http://www.wikidata.org/entity/Q6961522,2004 Doğubayazıt earthquake,Point(44.02 39.71)
http://www.wikidata.org/entity/Q6143037,Q6143037,Point(-64.416944444 -24.303333333)
http://www.wikidata.org/entity/Q6143037,Q6143037,Point(-64.41694444 -24.30333333)
http://www.wikidata.org/entity/Q7076936,October 2009 Afghanistan earthquake,Point(70.925 36.471)
http://www.wikidata.org/entity/Q5943629,Q5943629,Point(-76.862 7.075)
http://www.wikidata.org/entity/Q6143196,1907 Tucumán earthquake,Point(-65.83333333 -27.33333333)
http://www.wikidata.org/entity/Q6142898,1907 Guerrero earthquake,Point(-97.304 16.513)
http://www.wikidata.org/entity/Q5951972,Q5951972,Point(113.884 39.893)
http://www.wikidata.org/entity/Q6143221,2011 Veracruz earthquake,Point(-98.56666667 17.91666667)
http://www.wikidata.org/entity/Q6143154,Q6143154,Point(-68.34972222 -32.33333333)
http://www.wikidata.org/entity/Q6143110,1980 Pereira earthquake,Point(-74.8 2.9)
http://www.wikidata.org/entity/Q5943658,1988 Lancang-Gengma earthquakes,Point(99.611 22.789)
http://www.wikidata.org/entity/Q6143253,1910 Costa Rica earthquake,Point(-83.87 9.801)
http://www.wikidata.org/entity/Q5943603,Q5943603,Point(124.891 -2.071)
http://www.wikidata.org/entity/Q6310536,July 2006 Sulawesi earthquake,Point(123.177 -0.415)
http://www.wikidata.org/entity/Q6143143,Q6143143,Point(-64.83333333 -33.83333333)
http://www.wikidata.org/entity/Q6143261,Q6143261,Point(-113.2333333 29.31666667)
http://www.wikidata.org/entity/Q7138466,Parkfield earthquake,Point(-120.374 35.815)
http://www.wikidata.org/entity/Q6553062,Q6553062,Point(25.109 42.356)
http://www.wikidata.org/entity/Q6142963,Q6142963,Point(-70.608 -26.538)
http://www.wikidata.org/entity/Q7401697,Saint Lucia Earthquake 2011,Point(-60.326 13.874)
http://www.wikidata.org/entity/Q5943313,Q5943313,Point(-90.986 14.646)
http://www.wikidata.org/entity/Q6143093,Q6143093,Point(-5.428 37.1)
http://www.wikidata.org/entity/Q6094821,1953 Paphos earthquake,Point(32.335 34.741)
http://www.wikidata.org/entity/Q6014679,1957 Fethiye earthquakes,Point(28.699 36.405)
http://www.wikidata.org/entity/Q6142913,2012  Zaqatala earthquake,Point(46.789 41.549)
http://www.wikidata.org/entity/Q6143013,Q6143013,Point(-90.3 14.27833333)
http://www.wikidata.org/entity/Q6142997,Q6142997,Point(-10.366666666 37.0)
http://www.wikidata.org/entity/Q6553504,Q6553504,Point(153.714 -4.852)
http://www.wikidata.org/entity/Q6543026,Q6543026,Point(15.133 37.667)
http://www.wikidata.org/entity/Q6143024,1971 Aconcagua earthquake,Point(-71.15 -32.54)
http://www.wikidata.org/entity/Q5943405,1995 Dinar earthquake,Point(30.134 38.063)
http://www.wikidata.org/entity/Q5943794,1995 Pereira earthquake,Point(-76.622 4.104)
http://www.wikidata.org/entity/Q6544134,Q6544134,Point(102.5 24.2)
http://www.wikidata.org/entity/Q6142905,1604 Arica earthquake,Point(-70.332 -18.5)
http://www.wikidata.org/entity/Q6546954,Q6546954,Point(112.054 -6.985)
http://www.wikidata.org/entity/Q5944190,Q5944190,Point(142.945 -3.302)
http://www.wikidata.org/entity/Q6533440,Q6533440,Point(67.365 29.784)
http://www.wikidata.org/entity/Q6143064,Q6143064,Point(-76.362 1.929)
http://www.wikidata.org/entity/Q5943304,2002 Taiwan earthquake,Point(122.179 24.279)
http://www.wikidata.org/entity/Q8193276,1984 Nagano earthquake,Point(137.49 35.79)
http://www.wikidata.org/entity/Q6143166,Q6143166,Point(-66.0002 -32.0034)
http://www.wikidata.org/entity/Q6143228,Q6143228,Point(-63.79972222 -22.17)
http://www.wikidata.org/entity/Q6143073,1586 Lima–Callao earthquake,Point(-77.7 -12.3)
http://www.wikidata.org/entity/Q6557197,Q6557197,Point(160.819 -10.366)
http://www.wikidata.org/entity/Q5944221,Q5944221,Point(123.573 -1.105)
http://www.wikidata.org/entity/Q6143068,Q6143068,Point(-69.958 -33.832)
http://www.wikidata.org/entity/Q5944594,1985 Kayrakkum earthquake,Point(69.823 40.301)
http://www.wikidata.org/entity/Q6544515,Q6544515,Point(84.191 41.865)
http://www.wikidata.org/entity/Q6142983,2010 Ecuador earthquake,Point(-77.306 -1.266)
http://www.wikidata.org/entity/Q6143030,Q6143030,Point(-9.9 36.463)
http://www.wikidata.org/entity/Q6559966,1977 Sumba earthquake,Point(118.378 -11.164)
http://www.wikidata.org/entity/Q5944606,Q5944606,Point(134.297 -1.757)
http://www.wikidata.org/entity/Q5943347,Q5943347,Point(74.515 35.414)
http://www.wikidata.org/entity/Q5944046,1995 Kerinci earthquake,Point(101.436 -2.045)
http://www.wikidata.org/entity/Q6547454,Q6547454,Point(101.217 38.956)
http://www.wikidata.org/entity/Q6142990,1965 San Salvador earthquake,Point(-89.07 13.683)
http://www.wikidata.org/entity/Q60392089,Q60392089,Point(171.161 53.127)
http://www.wikidata.org/entity/Q61037110,Q61037110,Point(121.289 16.472)
http://www.wikidata.org/entity/Q60686201,Q60686201,Point(101.903 25.523)
http://www.wikidata.org/entity/Q60390918,Q60390918,Point(100.372 -2.958)
http://www.wikidata.org/entity/Q61008098,Q61008098,Point(112.644 38.212)
http://www.wikidata.org/entity/Q60680583,Q60680583,Point(-72.784 18.387)
http://www.wikidata.org/entity/Q61008663,Q61008663,Point(74.846 39.865)
http://www.wikidata.org/entity/Q61014262,Q61014262,Point(80.428 29.872)
http://www.wikidata.org/entity/Q61035737,Q61035737,Point(72.887 33.869)
http://www.wikidata.org/entity/Q60787259,1982 Ometepec earthquake,Point(-98.25 16.51)
http://www.wikidata.org/entity/Q60762326,2018 Southern Appalachian earthquake,Point(-84.74 35.614)
http://www.wikidata.org/entity/Q60391014,Q60391014,Point(-122.432 46.556)
http://www.wikidata.org/entity/Q61037120,"25 December 2010 earthquake in Canterbury, New Zealand",Point(172.647 -43.55)
http://www.wikidata.org/entity/Q61031521,Q61031521,Point(53.812 27.056)
http://www.wikidata.org/entity/Q60680882,Q60680882,Point(48.3 32.45)
http://www.wikidata.org/entity/Q60681612,Q60681612,Point(96.832 4.64)
http://www.wikidata.org/entity/Q60713380,M 3.8 - near the coast of South Australia,Point(138.84 -35.15)
http://www.wikidata.org/entity/Q60391476,Q60391476,Point(-25.741 -56.412)
http://www.wikidata.org/entity/Q60673163,Q60673163,Point(71.467 38.245)
http://www.wikidata.org/entity/Q60691219,Q60691219,Point(118.474 39.692)
http://www.wikidata.org/entity/Q61037103,Q61037103,Point(52.564 28.063)
http://www.wikidata.org/entity/Q61037090,Q61037090,Point(42.775 10.239)
http://www.wikidata.org/entity/Q60693178,Q60693178,Point(76.105 31.677)
http://www.wikidata.org/entity/Q61027491,Q61027491,Point(80.375 29.854)
http://www.wikidata.org/entity/Q60391878,Q60391878,Point(143.595 26.81)
http://www.wikidata.org/entity/Q60673438,Q60673438,Point(107.879 -7.907)
http://www.wikidata.org/entity/Q60390998,Q60390998,Point(96.394 -45.464)
http://www.wikidata.org/entity/Q61035826,Q61035826,Point(104.212 28.031)
http://www.wikidata.org/entity/Q60389969,Q60389969,Point(-109.156 24.696)
http://www.wikidata.org/entity/Q61033253,Q61033253,Point(105.472 29.335)
http://www.wikidata.org/entity/Q60391057,Q60391057,Point(-156.469 20.324)
http://www.wikidata.org/entity/Q60392320,Q60392320,Point(-66.135 18.26)
http://www.wikidata.org/entity/Q60680916,Q60680916,Point(48.284 32.456)
http://www.wikidata.org/entity/Q60681117,Q60681117,Point(105.804 25.558)
http://www.wikidata.org/entity/Q60686034,Q60686034,Point(105.625 29.344)
http://www.wikidata.org/entity/Q60685720,Q60685720,Point(-96.861 15.893)
http://www.wikidata.org/entity/Q61037088,Q61037088,Point(172.409 -43.602)
http://www.wikidata.org/entity/Q61059306,1997 Bojnurd earthquake,Point(57.27 37.68)
http://www.wikidata.org/entity/Q60390951,Q60390951,Point(-142.292 -56.586)
http://www.wikidata.org/entity/Q60997620,Q60997620,Point(138.961 37.547)
http://www.wikidata.org/entity/Q60681561,Q60681561,Point(-72.823 18.423)
http://www.wikidata.org/entity/Q61032570,Q61032570,Point(56.812 29.703)
http://www.wikidata.org/entity/Q61037009,Q61037009,Point(73.649 25.23)
http://www.wikidata.org/entity/Q61007716,Q61007716,Point(99.304 24.917)
http://www.wikidata.org/entity/Q60997818,Q60997818,Point(-72.494 -33.771)
http://www.wikidata.org/entity/Q61027124,Q61027124,Point(140.715 39.058)
http://www.wikidata.org/entity/Q61036211,Q61036211,Point(114.701 33.963)
http://www.wikidata.org/entity/Q61466671,Q61466671,Point(80.026 30.099)
http://www.wikidata.org/entity/Q60744740,1976 Longling earthquake,Point(98.96 24.49)
http://www.wikidata.org/entity/Q61033805,Q61033805,Point(-76.073 -13.39)
http://www.wikidata.org/entity/Q60697255,2018 Yibin earthquake,Point(104.95 28.24)
http://www.wikidata.org/entity/Q60513492,2019 Kumamoto earthquake,Point(130.553333 33.026667)
http://www.wikidata.org/entity/Q61032681,Q61032681,Point(14.916 38.415)
http://www.wikidata.org/entity/Q61036896,Q61036896,Point(48.94 33.37)
http://www.wikidata.org/entity/Q60693049,Q60693049,Point(141.299 37.594)
http://www.wikidata.org/entity/Q61033542,Q61033542,Point(90.648 23.407)
http://www.wikidata.org/entity/Q60786781,1899 Yakutat Bay earthquakes,Point(-140.0 60.0)
http://www.wikidata.org/entity/Q60688454,Zemletryasenie in Islamic Republic of Afghanistan in 2010,Point(70.074 35.94)
http://www.wikidata.org/entity/Q60830232,2019 Coquimbo earthquake,Point(-71.382 -30.04)
http://www.wikidata.org/entity/Q60695105,Q60695105,Point(113.933 40.024)
http://www.wikidata.org/entity/Q61009190,Q61009190,Point(119.35 -1.461)
http://www.wikidata.org/entity/Q60391089,Q60391089,Point(139.187 28.349)
http://www.wikidata.org/entity/Q61033022,Q61033022,Point(73.84 39.453)
http://www.wikidata.org/entity/Q61037131,Q61037131,Point(16.057 51.472)
http://www.wikidata.org/entity/Q61032868,Q61032868,Point(103.005 27.197)
http://www.wikidata.org/entity/Q60391146,Q60391146,Point(149.977 -6.001)
http://www.wikidata.org/entity/Q61037113,Q61037113,Point(155.647 -6.534)
http://www.wikidata.org/entity/Q61037097,Q61037097,Point(-71.715 -14.861)
http://www.wikidata.org/entity/Q60681653,Q60681653,Point(105.668 30.268)
http://www.wikidata.org/entity/Q61036121,"18 October 2010 earthquake near Christchurch, New Zealand",Point(172.567 -43.607)
http://www.wikidata.org/entity/Q60655786,2010 Jianchuan Earthquake,Point(99.866 26.29)
http://www.wikidata.org/entity/Q60391130,Q60391130,Point(-71.571 39.955)
http://www.wikidata.org/entity/Q11447270,1909 Anegawa earthquake,Point(136.3 35.4)
http://www.wikidata.org/entity/Q12799301,Q12799301,Point(15.032 46.264)
http://www.wikidata.org/entity/Q10861131,November 2011 Myanmar earthquake,Point(95.226 24.947)
http://www.wikidata.org/entity/Q9086296,Q9086296,Point(-71.47 -29.965)
http://www.wikidata.org/entity/Q16000616,1871 Orán earthquake,Point(-64.1759 -25.6)
http://www.wikidata.org/entity/Q10861125,1941 Chungpu earthquake,Point(120.48 23.4)
http://www.wikidata.org/entity/Q10540836,1762 Arakan earthquake,Point(92.0 22.0)
http://www.wikidata.org/entity/Q13414866,1157 Hama earthquake,Point(36.5 35.1)
http://www.wikidata.org/entity/Q11474693,2008 Iwate earthquake,Point(141.464 39.802)
http://www.wikidata.org/entity/Q11655580,1927 Sekihara earthquake,Point(138.848333333 37.5)
http://www.wikidata.org/entity/Q11158136,2013 Sistan and Baluchestan earthquake,Point(62.08 28.056)
http://www.wikidata.org/entity/Q12320346,Q12320346,Point(7.58333 56.9)
http://www.wikidata.org/entity/Q12483797,2008 Earthquake in Simeulue,Point(95.978 2.778)
http://www.wikidata.org/entity/Q10845932,Q10845932,Point(138.476 -3.517)
http://www.wikidata.org/entity/Q8659209,March 2013 Nantou earthquake,Point(121.07 23.9)
http://www.wikidata.org/entity/Q16000614,1838 Vrancea earthquake,Point(26.7167 45.7167)
http://www.wikidata.org/entity/Q8213968,1941 Colima earthquake,Point(-102.94 18.85)
http://www.wikidata.org/entity/Q14167838,2013 Wellington earthquake,Point(174.33 -41.61)
http://www.wikidata.org/entity/Q13414773,June 2013 Nantou earthquake,Point(121.0 23.87)
http://www.wikidata.org/entity/Q16000737,1969 Sharm el-Sheikh earthquake,Point(33.9 27.6)
http://www.wikidata.org/entity/Q12799292,Q12799292,Point(14.23 45.621)
http://www.wikidata.org/entity/Q11557942,1872 Hamada earthquake,Point(132.1 35.15)
http://www.wikidata.org/entity/Q16000924,2013 Lake Grassmere earthquake,Point(174.15 -41.73)
http://www.wikidata.org/entity/Q16004619,2014 Iquique earthquake,Point(-70.817 -19.642)
http://www.wikidata.org/entity/Q9086309,1829 Torrevieja earthquake,Point(-0.68333333 38.08333333)
http://www.wikidata.org/entity/Q16000792,1989 West Papua earthquake,Point(139.022 -4.511)
http://www.wikidata.org/entity/Q11401118,1925 North Tajima earthquake,Point(134.83333333 35.56333333)
http://www.wikidata.org/entity/Q11558275,1982 Urakawa earthquake,Point(142.6 42.1)
http://www.wikidata.org/entity/Q11400894,1927 North Tango earthquake,Point(134.896388888 35.596666666)
http://www.wikidata.org/entity/Q8194955,Q8194955,Point(93.21 2.433)
http://www.wikidata.org/entity/Q11663091,2011 Shizuoka earthquake,Point(138.7 35.3)
http://www.wikidata.org/entity/Q15245683,2013 Iran earthquake,Point(51.314 29.363)
http://www.wikidata.org/entity/Q16153874,1787 Boricua earthquake,Point(-66.7544 19.8358)
http://www.wikidata.org/entity/Q15864166,2014 Yutian earthquake,Point(82.5 36.1)
http://www.wikidata.org/entity/Q16409244,Osmussaar earthquake,Point(23.5 59.3)
http://www.wikidata.org/entity/Q12294227,Q12294227,Point(23.333333333 42.7)
http://www.wikidata.org/entity/Q11418893,1847 Zenkōji earthquake,Point(138.2 36.7)
http://www.wikidata.org/entity/Q12483805,1996 Sulawesi earthquake,Point(119.931 -0.729)
http://www.wikidata.org/entity/Q12483789,2007 Java earthquake,Point(107.419 -5.859)
http://www.wikidata.org/entity/Q16000534,1068 Near East earthquake,Point(36.7 28.5)
http://www.wikidata.org/entity/Q11648296,1993 Kushiro-Oki earthquake,Point(144.373333 42.92)
http://www.wikidata.org/entity/Q11485805,1894 Shōnai earthquake,Point(139.9 38.9)
http://www.wikidata.org/entity/Q10931481,2013 Awaji Island earthquake,Point(134.828333333 34.418333333)
http://www.wikidata.org/entity/Q9086309,1829 Torrevieja earthquake,Point(-0.41 38.05)
http://www.wikidata.org/entity/Q12799298,Q12799298,Point(14.293 46.29)
http://www.wikidata.org/entity/Q11287171,1978 Hongseong Earthquake,Point(126.7 36.6)
http://www.wikidata.org/entity/Q12299195,Chirpan earthquake,Point(25.287138888 42.212888888)
http://www.wikidata.org/entity/Q11495186,1596 Fushimi earthquake,Point(135.6 34.65)
http://www.wikidata.org/entity/Q16068825,Q16068825,Point(6.752 53.342)
http://www.wikidata.org/entity/Q11547847,2013 Lushan earthquake,Point(102.95611111 30.28388889)
http://www.wikidata.org/entity/Q16000629,1901 Black Sea earthquake,Point(28.7 43.4)
http://www.wikidata.org/entity/Q11390471,1972 Hachijōjima earthquake,Point(140.827 33.362)
http://www.wikidata.org/entity/Q10861134,1956 Nicaragua earthquake,Point(-86.48 11.72)
http://www.wikidata.org/entity/Q11355824,1828 Sanjō earthquake,Point(138.9 37.6)
http://www.wikidata.org/entity/Q11313270,Q11313270,Point(95.907 4.927)
http://www.wikidata.org/entity/Q10540838,1717 Guatemala earthquake,Point(-90.73 14.57)
http://www.wikidata.org/entity/Q15071846,2013 Philippines earthquake,Point(124.07 9.86)
http://www.wikidata.org/entity/Q16300302,April 2014 Nicaragua earthquake,Point(-86.18473333 12.1366)
http://www.wikidata.org/entity/Q13377328,Okhotsk Sea earthquake,Point(153.28 54.874)
http://www.wikidata.org/entity/Q16438366,2014 Guerrero earthquake,Point(-100.816 17.552)
http://www.wikidata.org/entity/Q14168886,2013 Dingxi earthquakes,Point(104.2 34.5)
http://www.wikidata.org/entity/Q13593376,2013 Aceh earthquake,Point(96.687 4.698)
http://www.wikidata.org/entity/Q10861127,1969 Yangjiang earthquake,Point(111.83 21.61)
http://www.wikidata.org/entity/Q12617869,Jirisan Ssanggyesa Temple earthquake,Point(127.6 35.2)
http://www.wikidata.org/entity/Q12799299,1998 Upper Soča Valley earthquake,Point(13.652 46.245)
http://www.wikidata.org/entity/Q12799294,Q12799294,Point(15.529 45.965)
http://www.wikidata.org/entity/Q11674602,2000 Tottori earthquake,Point(133.31 35.27)
http://www.wikidata.org/entity/Q11261056,1968 Ebino earthquake,Point(130.712 32.066)
http://www.wikidata.org/entity/Q11471431,1969 Central Gifu earthquake,Point(137.063 35.794)
http://www.wikidata.org/entity/Q16000633,1904 Samos earthquake,Point(27.0 37.75)
http://www.wikidata.org/entity/Q16000899,2012 Opunake earthquake,Point(173.75 -40.0)
http://www.wikidata.org/entity/Q16000764,1980 Honduras earthquake,Point(-88.516 15.888)
http://www.wikidata.org/entity/Q10745598,1958 Lituya Bay earthquake and megatsunami,Point(-136.52 58.34)
http://www.wikidata.org/entity/Q10861124,1943 Central Java earthquake,Point(109.8 -8.59)
http://www.wikidata.org/entity/Q11248850,1969 Banja Luka earthquake,Point(17.339 44.813)
http://www.wikidata.org/entity/Q10372024,1909 Benavente earthquake,Point(-8.8 38.9)
http://www.wikidata.org/entity/Q16056911,1881 Nicobar Islands earthquake,Point(92.7 9.25)
http://www.wikidata.org/entity/Q10372028,Q10372028,Point(-71.558 -8.087)
http://www.wikidata.org/entity/Q16000623,1887 Sonora earthquake,Point(-109.12 31.07)
http://www.wikidata.org/entity/Q15732483,1931 Zangezur earthquake,Point(46.0 39.2)
http://www.wikidata.org/entity/Q10861129,1966 Hualien earthquake,Point(122.67 24.24)
http://www.wikidata.org/entity/Q11972636,2013 Laghman earthquake,Point(70.1633 34.5082)
http://www.wikidata.org/entity/Q11442711,1586 Tenshō earthquake,Point(136.8 35.0)
http://www.wikidata.org/entity/Q10374621,1522 Vila Franca earthquake,Point(-25.432244 37.716068)
http://www.wikidata.org/entity/Q11672077,1751 Takada earthquake,Point(138.1 37.2)
http://www.wikidata.org/entity/Q11374165,1454 Kyōtoku earthquake,Point(143.8 38.5)
http://www.wikidata.org/entity/Q11595251,1914 Akita-Senboku earthquake,Point(140.4 39.5)
http://www.wikidata.org/entity/Q12822065,Q12822065,Point(63.773 40.311)
http://www.wikidata.org/entity/Q16068822,Q16068822,Point(6.103 50.889)
http://www.wikidata.org/entity/Q10372022,1926 Horta earthquake,Point(-28.629568 38.534583)
http://www.wikidata.org/entity/Q11469678,1983 eastern Yamanashi earthquake,Point(139.069 35.498)
http://www.wikidata.org/entity/Q10798381,2013 Bushehr earthquake,Point(51.58 28.48)
http://www.wikidata.org/entity/Q11633282,1854 Hōyo-kaikyō earthquake,Point(132.2 33.2)
http://www.wikidata.org/entity/Q9086289,Q9086289,Point(-99.996 17.044)
http://www.wikidata.org/entity/Q14944216,2013 Balochistan earthquakes,Point(65.514 27.0)
http://www.wikidata.org/entity/Q8213964,1937 Orizaba earthquake,Point(-97.1627 18.8226)
http://www.wikidata.org/entity/Q10372028,Q10372028,Point(-72.44 -7.23)
http://www.wikidata.org/entity/Q11614440,Q11614440,Point(147.859 43.424)
http://www.wikidata.org/entity/Q15935778,1668 Shandong earthquake,Point(118.6 35.3)
http://www.wikidata.org/entity/Q11380634,1854 Iga-Ueno earthquake,Point(135.875 34.559)
http://www.wikidata.org/entity/Q17507681,2014 Aleutian Islands earthquake,Point(-178.76 51.797)
http://www.wikidata.org/entity/Q17985248,2008 Hastings Earthquake,Point(176.85 -39.72)
http://www.wikidata.org/entity/Q20051451,2015 Sabah earthquake,Point(116.525 5.98)
http://www.wikidata.org/entity/Q19898749,May 2015 Nepal earthquake,Point(86.166 27.618)
http://www.wikidata.org/entity/Q16755939,2014 Mae Lao earthquake,Point(99.683 19.703)
http://www.wikidata.org/entity/Q17517025,August 2014 earthquake in Quito,Point(-78.32 0.02)
http://www.wikidata.org/entity/Q21653907,2011 northern Nagano earthquake,Point(138.597 36.985)
http://www.wikidata.org/entity/Q16629618,Q16629618,Point(118.5 56.5)
http://www.wikidata.org/entity/Q20564081,Q20564081,Point(21.425555555 41.204444444)
http://www.wikidata.org/entity/Q18785779,Q18785779,Point(-61.64 16.28)
http://www.wikidata.org/entity/Q20180147,1627 Gargano earthquake,Point(15.232805555 41.759083333)
http://www.wikidata.org/entity/Q19356101,2015 Ossa de Montiel earthquake,Point(-2.6652 39.0573)
http://www.wikidata.org/entity/Q20182653,1805 Molise earthquake,Point(14.467 41.5)
http://www.wikidata.org/entity/Q21012053,2015 Pakistan earthquake,Point(73.225 33.884)
http://www.wikidata.org/entity/Q18416420,Q18416420,Point(-88.046 12.576)
http://www.wikidata.org/entity/Q18744616,2014 Peru earthquake,Point(-71.7 -13.84)
http://www.wikidata.org/entity/Q17193620,2014 Iyonada earthquake,Point(131.89 33.69166667)
http://www.wikidata.org/entity/Q20178861,1222 Brescia earthquake,Point(10.2 45.5)
http://www.wikidata.org/entity/Q19849562,Q19849562,Point(122.44 24.02)
http://www.wikidata.org/entity/Q17992494,2014 Iran earthquake,Point(47.782 32.521)
http://www.wikidata.org/entity/Q19868186,1979 Coyote Lake earthquake,Point(-121.56 37.1)
http://www.wikidata.org/entity/Q16893874,1948 Lady Caycay earthquake,Point(122.0 10.5)
http://www.wikidata.org/entity/Q19564077,Q19564077,Point(-72.988 6.776)
http://www.wikidata.org/entity/Q18343591,1899 Ceram earthquake,Point(128.65 -3.29)
http://www.wikidata.org/entity/Q17998829,2000 Banggai Islands Earthquake,Point(123.206363 -1.408619)
http://www.wikidata.org/entity/Q20009492,1895 Florence earthquake,Point(11.3037592 43.5968858)
http://www.wikidata.org/entity/Q20180119,1626 Naples earthquake,Point(14.1 40.4)
http://www.wikidata.org/entity/Q18148719,2000 Yountville earthquake,Point(-122.413 38.379)
http://www.wikidata.org/entity/Q16868830,1931 Southwest Sumatra earthquake,Point(102.51 -5.18)
http://www.wikidata.org/entity/Q20312101,1787 Mexico earthquake,Point(-98.5 16.5)
http://www.wikidata.org/entity/Q17514080,2014 Orkney earthquake,Point(26.7094 -26.9717)
http://www.wikidata.org/entity/Q19831170,1908 Cruz del Eje earthquake,Point(-64.200175 -30.099369444)
http://www.wikidata.org/entity/Q18149027,1738 Vrancea earthquake,Point(26.6 45.7)
http://www.wikidata.org/entity/Q21653904,2014 Nagano earthquake,Point(137.88783333 36.689)
http://www.wikidata.org/entity/Q18300293,October 2014 Nicaragua earthquake,Point(-88.046 12.576)
http://www.wikidata.org/entity/Q19831169,Q19831169,Point(-64.499980555 -31.100069444)
http://www.wikidata.org/entity/Q19745837,1926 Indonesia earthquake,Point(100.155 -0.629)
